RoiNumber,ADCtime,RunTime,InhibitTime,InhibitTimeDiff,VolumeAnalyzed,IsZeroRoi,RoiHeight,RoiWidth,RoiX,RoiY
2,14.6761917,14.699077690972222,0.07412543402777777,0.07412543402777777,0.06093730107060185,1,0,0,0,0
3,15.058099899999998,15.081482204861109,0.16001085069444446,0.08588541666666669,0.06217279730902777,0,44,72,804,550
4,15.1488667,15.170182291666665,0.2436393229166667,0.08362847222222225,0.062193929036458324,0,52,80,788,798
5,15.3111621,15.333205295138885,0.3274045138888889,0.08376519097222221,0.06252416992187498,1,0,0,0,0
6,15.441391699999999,15.464312065972226,0.4136653645833333,0.08626085069444439,0.06271102792245371,0,52,64,836,278
7,15.5334001,15.555998263888887,0.5024717881944445,0.08880642361111118,0.06272302698206017,0,52,72,812,302
8,15.6217499,15.643322482638887,0.5859809027777778,0.08350911458333332,0.06273892324942129,0,44,72,812,566
9,15.7239367,15.746994357638886,0.6708854166666667,0.08490451388888887,0.06281712058738424,0,44,72,820,446
10,15.9857315,16.008430989583335,0.8438389756944444,0.17295355902777776,0.06318580005787038,0,52,64,820,422
11,16.0836143,16.106046006944442,0.9281901041666668,0.08435112847222237,0.06324106626157407,0,52,80,788,854
12,16.210492300000002,16.234036458333332,1.0145182291666666,0.08632812499999976,0.06341465928819444,1,0,0,0,0
13,16.3748355,16.39838107638889,1.1018424479166666,0.08732421875000007,0.06373557761863427,0,52,72,804,590
14,16.484845,16.50802517361111,1.1879448784722222,0.08610243055555555,0.06383366789641202,0,52,72,828,318
15,16.6020857,16.623958333333334,1.2723828125,0.08443793402777788,0.06396489800347223,0,52,72,788,710
16,16.763619199999997,16.786219618055554,1.3580555555555556,0.0856727430555555,0.06428401692708333,0,44,72,812,614
17,16.8553003,16.879270833333333,1.4442881944444443,0.08623263888888877,0.06431242766203703,0,44,72,820,614
18,16.9620094,16.983812934027778,1.5280251736111108,0.08373697916666645,0.06439911566840278,1,0,0,0,0
19,17.0918265,17.115067274305556,1.6138433159722223,0.08581814236111152,0.06458843315972222,0,44,72,796,790
20,17.204480399999998,17.225345052083334,1.6966341145833332,0.08279079861111094,0.06470296223958334,0,52,72,820,454
21,17.289582199999998,17.312100694444442,1.7816666666666667,0.08503255208333349,0.0647101417824074,0,44,72,804,726
22,17.3792044,17.398240017361108,1.8629752604166667,0.08130859374999999,0.06473026982060184,0,44,72,804,526
