RoiNumber,ADCtime,RunTime,InhibitTime,InhibitTimeDiff,VolumeAnalyzed,IsZeroRoi,RoiHeight,RoiWidth,RoiX,RoiY
2,5.596495099999999,5.618185763888889,0.07295789930555556,0.07295789930555556,0.023105116102430552,1,0,0,0,0
3,10.5817416,10.6043359375,0.1582052951388889,0.08524739583333334,0.0435255443431713,0,52,72,932,382
4,10.7259791,10.750457899305555,0.24394965277777775,0.08574435763888885,0.04377711769386574,0,52,72,940,414
5,10.824421,10.847595486111109,0.32914930555555555,0.0851996527777778,0.04382685908564814,0,52,72,948,702
6,10.9161433,10.940533854166668,0.4158506944444445,0.08670138888888895,0.0438528464988426,0,52,72,932,414
7,11.0138748,11.035826822916668,0.4982269965277778,0.0823763020833333,0.04390666594328704,0,52,72,940,478
8,11.0980326,11.121736111111113,0.5838064236111111,0.08557942708333333,0.04390804036458334,1,0,0,0,0
9,11.2509624,11.273257378472223,0.6683289930555556,0.08452256944444447,0.04418720160590279,0,52,80,924,342
10,11.3368243,11.360425347222224,0.7542708333333333,0.08594184027777774,0.04419231047453705,0,44,88,916,206
11,11.5174595,11.539698350694444,0.8383897569444444,0.08411892361111106,0.04458878580729166,0,52,88,924,686
12,11.654456800000002,11.677706163194443,0.9238541666666666,0.08546440972222225,0.04480771665219907,0,52,80,916,278
13,11.7414278,11.763092447916666,1.0077821180555555,0.08392795138888887,0.044813793041087964,0,52,72,956,678
14,11.8489814,11.8719921875,1.0946788194444443,0.08689670138888883,0.044905472366898146,0,52,80,924,534
15,11.979160599999998,12.001312934027776,1.1801041666666667,0.08542534722222239,0.04508836986400463,0,44,72,940,558
16,12.0936595,12.117417534722223,1.2663151041666667,0.08621093749999997,0.045212926793981485,0,52,72,948,662
17,12.184637,12.207951388888885,1.3522309027777777,0.08591579861111098,0.045232168692129614,0,52,80,932,606
18,12.270322,12.292029079861114,1.4352126736111108,0.08298177083333313,0.04523673502604168,0,44,72,932,438
19,12.3774321,12.39875,1.51998046875,0.08476779513888921,0.04532820638020833,0,44,72,932,542
20,12.52022,12.5431640625,1.6057747395833333,0.08579427083333324,0.04557245551215278,0,44,80,932,558
21,12.6073273,12.630603298611113,1.6913151041666667,0.08554036458333347,0.04558036747685187,0,60,80,940,798
22,12.697578300000002,12.719761284722226,1.7740451388888892,0.0827300347222224,0.045607150607638904,0,52,72,948,878
23,12.799379400000001,12.820455729166667,1.8568923611111108,0.08284722222222163,0.04568151403356482,0,52,80,932,806
24,12.945957199999999,12.968608940972222,1.9414973958333333,0.08460503472222247,0.045946298104745376,0,52,88,932,718
25,13.064278,13.085733506944445,2.025876736111111,0.08437934027777771,0.0460827365451389,0,60,88,932,726
26,13.167979699999998,13.190349392361114,2.1108897569444443,0.08501302083333329,0.04616441514756945,0,44,88,916,478
27,13.2703609,13.294526909722224,2.1978515625,0.08696180555555566,0.0462361472800926,0,60,72,940,606
28,13.3744679,13.394609375,2.2795985243055554,0.08174696180555552,0.04631254521122685,0,52,88,924,734
29,13.6211145,13.643719618055556,2.3633810763888894,0.08378255208333396,0.04700141059027777,0,60,72,948,566
30,13.717854800000001,13.739498697916664,2.4464496527777784,0.08306857638888898,0.04705437102141203,0,44,72,932,438
31,13.8280016,13.850907118055556,2.5309375,0.08448784722222147,0.04716654007523148,0,44,80,916,342
