RoiNumber,ADCtime,RunTime,InhibitTime,InhibitTimeDiff,VolumeAnalyzed,IsZeroRoi,RoiHeight,RoiWidth,RoiX,RoiY
2,10.1667896,10.187758246527778,0.07379991319444444,0.07379991319444444,0.04214149305555556,0,52,72,932,382
3,10.4321496,10.453433159722222,0.15984592013888888,0.08604600694444443,0.04288994683159722,0,52,80,924,462
4,10.6293396,10.651495225694443,0.24592230902777776,0.08607638888888888,0.04335655381944444,0,44,80,924,430
5,10.8042474,10.826028645833333,0.3317795138888889,0.08585720486111112,0.04372603804976851,0,44,80,932,430
6,10.9224106,10.942960069444444,0.417109375,0.08532986111111113,0.04385771122685185,0,52,80,932,374
7,11.035563900000001,11.055711805555555,0.5002951388888889,0.08318576388888888,0.043980902777777775,0,44,72,948,126
8,11.1497427,11.170974392361114,0.5853255208333333,0.08503038194444446,0.04410687029803242,0,60,72,948,510
9,11.237105499999998,11.255299479166665,0.6668771701388889,0.08155164930555558,0.04411842628761573,0,52,80,932,814
10,11.322016699999999,11.341586371527775,0.7499197048611111,0.08304253472222223,0.04413194444444443,0,60,80,924,950
11,11.457009699999999,11.478098958333335,0.8344357638888888,0.0845160590277777,0.04434859664351853,0,44,80,916,246
12,11.5691907,11.589240451388891,0.9181879340277778,0.08375217013888892,0.044462718822337974,0,52,88,900,254
13,11.704221400000002,11.725277777777777,1.0026128472222222,0.08442491319444445,0.044677770543981477,0,44,72,932,358
14,11.8481656,11.870509982638891,1.0895486111111108,0.08693576388888857,0.04492067238136575,0,60,72,948,686
15,11.9435095,11.967061631944444,1.1773936631944444,0.0878450520833336,0.04495694986979167,0,60,72,940,622
16,12.0493216,12.070169270833333,1.260983072916667,0.08358940972222251,0.04503827582465278,0,52,80,932,294
17,12.1835966,12.204874131944445,1.3466341145833334,0.08565104166666648,0.045242666739004636,0,52,80,916,278
18,12.2748146,12.296540798611113,1.432141927083333,0.08550781249999972,0.045268328631365755,0,44,80,932,238
19,12.4259157,12.446577690972227,1.5169835069444444,0.0848415798611113,0.04553997576678242,0,52,72,956,838
20,12.539447,12.559826388888887,1.6005967881944445,0.08361328125000012,0.045663456669560176,0,44,80,932,590
21,12.656913099999999,12.67751953125,1.6858550347222223,0.0852582465277778,0.04579860206886575,0,52,72,940,566
22,12.765359,12.785004340277776,1.7709027777777775,0.08504774305555518,0.04589208984375,0,52,72,956,878
23,12.9213485,12.943444010416664,1.8564214409722224,0.0855186631944449,0.04619592737268518,0,44,80,948,678
24,13.0128773,13.031822916666664,1.9396506076388889,0.08322916666666647,0.04621738462094906,0,52,80,948,502
25,13.0976151,13.118930121527775,2.023361545138889,0.08371093750000025,0.046231535734953685,0,52,72,932,334
26,13.1946125,13.214891493055555,2.1081749131944445,0.0848133680555554,0.046277985749421297,0,52,80,940,470
27,13.2875696,13.308914930555556,2.1925933159722217,0.08441840277777724,0.04631800672743056,0,52,72,932,654
28,13.377709099999999,13.399815538194444,2.278426649305556,0.08583333333333432,0.046339120370370364,0,52,88,932,758
29,13.5481866,13.570876736111114,2.3650542534722216,0.0866276041666656,0.046690927010995385,0,44,72,932,934
30,13.6360981,13.655978732638891,2.4482074652777777,0.08315321180555602,0.04669904694733797,0,52,80,932,526
31,13.745085099999999,13.765763888888891,2.533836805555556,0.08562934027777835,0.046799696180555565,0,52,88,916,486
32,13.8346063,13.856564670138885,2.6191927083333333,0.08535590277777727,0.046822383174189804,0,60,72,932,486
33,13.9836762,14.005221354166665,2.704246961805556,0.08505425347222273,0.04708739330150462,0,60,72,916,494
34,14.1216704,14.141655815972221,2.7876475694444443,0.08340060763888824,0.04730836769386573,0,52,80,924,502
35,14.2083937,14.228467881944445,2.8712651909722213,0.08361762152777708,0.04732167787905093,0,52,72,948,430
36,14.3999574,14.422471788194445,2.956775173611111,0.08550998263888987,0.04777373589409722,0,60,72,940,598
37,14.5057141,14.527669270833336,3.0434136284722224,0.08663845486111121,0.047851065176504635,0,52,80,924,630
38,14.602949599999999,14.622608506944443,3.1269401041666667,0.08352647569444427,0.047898618344907405,0,44,80,916,246
39,14.6950861,14.7151953125,3.210518663194444,0.08357855902777711,0.04793615270543982,0,52,88,900,422
40,14.792799599999999,14.812009548611114,3.2928580729166668,0.08233940972222298,0.04799646448206019,0,44,72,948,462
41,14.8768422,14.89892578125,3.3783246527777777,0.08546657986111095,0.04800250470196759,0,60,72,956,654
42,15.0695986,15.090618489583333,3.463328993055556,0.08500434027777848,0.04844703956886574,0,44,80,916,342
43,15.1785245,15.199255642361114,3.5480056423611117,0.08467664930555552,0.04854687500000001,0,52,88,940,822
44,15.2835459,15.303810763888887,3.631903211805556,0.08389756944444438,0.04863294813368055,0,52,80,916,326
45,15.401439800000002,15.42146484375,3.7144878472222222,0.08258463541666616,0.04877907081886575,0,52,80,932,534
46,15.516772099999999,15.538663194444444,3.800978732638889,0.08649088541666661,0.04890701859085648,0,52,80,940,822
47,15.616777800000001,15.637957899305556,3.886080729166667,0.08510199652777795,0.04896615487557871,0,52,80,948,534
48,15.750431299999999,15.771145833333335,3.96943359375,0.08335286458333302,0.04917380099826389,0,52,80,924,334
49,15.852738,15.874893663194444,4.056174045138889,0.08674045138888875,0.04924466507523148,0,52,72,932,382
50,15.9502571,15.971677517361114,4.1418706597222235,0.08569661458333488,0.04929086190682871,0,60,80,940,750
51,16.042615100000006,16.062894965277778,4.224772135416667,0.0829014756944435,0.049325511791087955,0,60,72,956,662
52,16.1273461,16.14724609375,4.308157552083333,0.08338541666666632,0.04932953559027777,0,52,72,948,614
53,16.2212801,16.24296875,4.393075086805555,0.08491753472222197,0.049374556929976846,0,60,80,916,726
54,16.3166762,16.336762152777773,4.477146267361111,0.08407118055555607,0.04941506618923609,0,52,80,940,526
55,16.4329434,16.455453559027774,4.562779947916667,0.08563368055555554,0.049552806712962943,0,52,72,956,790
56,16.7360412,16.758194444444445,4.649490017361111,0.08671006944444404,0.05045293511284723,0,52,88,924,742
57,16.8561777,16.876241319444443,4.7334765625,0.08398654513888903,0.05059485315393518,0,52,80,924,246
58,16.957503,16.978532986111112,4.818368055555554,0.08489149305555443,0.05066735387731482,0,52,80,924,334
59,17.221288100000002,17.241870659722224,4.903524305555557,0.08515625000000249,0.051409776475694446,0,44,80,916,294
60,17.357346099999994,17.379151475694446,4.9888693576388885,0.08534505208333165,0.05162617549189816,0,52,80,932,630
61,17.4893884,17.510208333333335,5.0741514756944435,0.08528211805555497,0.05181690357349538,0,44,80,916,326
