RoiNumber,ADCtime,RunTime,InhibitTime,InhibitTimeDiff,VolumeAnalyzed,IsZeroRoi,RoiHeight,RoiWidth,RoiX,RoiY
2,0.9821706,1.0043446180555555,0.07345486111111113,0.07345486111111113,0.003878707320601852,1,0,0,0,0
3,1.6714837,1.6954427083333334,0.16078125,0.08732638888888886,0.006394422743055556,1,0,0,0,0
4,1.7726357,1.7929427083333334,0.2443142361111111,0.08353298611111112,0.00645261863425926,1,0,0,0,0
5,2.0481908,2.0718098958333333,0.3306163194444444,0.08630208333333331,0.007254973234953704,1,0,0,0,0
6,2.4812929,2.5035503472222222,0.4164583333333333,0.0858420138888889,0.008696216724537038,1,0,0,0,0
7,2.6084476000000003,2.630052083333333,0.5010872395833333,0.08462890625000002,0.008870686848958333,1,0,0,0,0
8,5.7487413,5.77044921875,0.5858637152777778,0.08477647569444446,0.021602439597800924,1,0,0,0,0
9,5.867564700000001,5.8900282118055545,0.670859375,0.08499565972222223,0.021746536820023143,1,0,0,0,0
10,6.2213353,6.2446006944444425,0.7570833333333333,0.0862239583333333,0.02286465567129629,1,0,0,0,0
11,7.0748679,7.097897135416668,0.8432638888888889,0.0861805555555556,0.02606097186053241,1,0,0,0,0
12,7.378619500000001,7.399978298611112,0.9273328993055556,0.0840690104166667,0.026969355830439815,1,0,0,0,0
13,8.6747975,8.697762586805556,1.0135590277777775,0.08622612847222189,0.03201751482928241,1,0,0,0,0
14,10.1204884,10.143930121527776,1.10033203125,0.0867730034722225,0.03768165870949073,1,0,0,0,0
15,11.2474806,11.271245659722224,1.1876584201388891,0.0873263888888891,0.042014946831597226,1,0,0,0,0
16,12.3324936,12.356675347222223,1.27578125,0.08812282986111097,0.04617039207175926,1,0,0,0,0
17,12.4328774,12.455147569444444,1.3618988715277778,0.08611762152777769,0.046221869574652776,1,0,0,0,0
18,12.7064095,12.731245659722227,1.4513888888888888,0.08949001736111106,0.046999403211805575,1,0,0,0,0
19,14.0092108,14.032957899305556,1.5376193576388888,0.08623046874999996,0.05206391059027778,1,0,0,0,0
20,14.1797813,14.202790798611113,1.6239236111111108,0.08630425347222204,0.052411946614583343,1,0,0,0,0
21,15.4360577,15.45716796875,1.7080360243055557,0.08411241319444485,0.05728804976851851,1,0,0,0,0
22,15.7421492,15.76470703125,1.7928038194444444,0.08476779513888877,0.05821626338252315,1,0,0,0,0
23,15.932148399999999,15.955338541666665,1.8782465277777776,0.08544270833333312,0.05865455005787036,0,52,72,788,678
24,16.0322985,16.06798611111111,1.977573784722222,0.09932725694444433,0.058710051359953705,0,44,80,804,726
25,16.161363199999997,16.18345703125,2.0617274305555555,0.08415364583333362,0.05884054000289352,0,44,72,820,302
26,16.2600583,16.28208984375,2.1453559027777778,0.08362847222222225,0.05890305808738426,0,52,80,804,526
27,16.4028845,16.42519314236111,2.2298871527777777,0.08453124999999995,0.05914710828993055,1,0,0,0,0
28,16.5479247,16.56978949652778,2.3145073784722223,0.0846202256944446,0.05939700882523149,1,0,0,0,0
29,16.723251400000002,16.747395833333332,2.4006597222222217,0.08615234374999936,0.059778067129629624,1,0,0,0,0
30,16.898568299999994,16.92091362847222,2.4859375,0.08527777777777823,0.06014573386863425,0,52,72,804,390
31,17.072355899999998,17.096260850694446,2.5721918402777777,0.08625434027777779,0.060516954210069446,0,44,72,812,510
32,17.174591600000003,17.196851128472222,2.6566948784722224,0.08450303819444471,0.060583984375,0,52,80,836,390
33,17.2893513,17.311636284722226,2.7423719618055555,0.08567708333333313,0.06070526801215279,0,44,72,812,494
34,17.3878908,17.40976996527778,2.826979166666667,0.08460720486111128,0.060761628327546294,0,52,80,772,830
35,17.661317500000006,17.683732638888888,2.911690538194444,0.08471137152777697,0.061550175419560184,0,52,72,780,630
36,17.764613100000002,17.784498697916668,2.993671875,0.0819813368055562,0.061628445095486116,0,44,72,796,662
37,17.8577596,17.883578559027782,3.0819683159722224,0.08829644097222245,0.0616733760127315,0,44,72,804,582
38,17.991786899999994,18.014246961805554,3.1658289930555554,0.083860677083333,0.061868408203124996,0,52,72,804,542
39,18.0973598,18.118322482638884,3.249431423611111,0.0836024305555556,0.06195371274594906,0,44,80,804,582
40,18.222815,18.245277777777773,3.3346636284722213,0.08523220486111027,0.062127558955439796,0,52,72,788,758
41,18.3384949,18.3613671875,3.420368923611111,0.08570529513888969,0.062254159432870375,0,44,72,796,630
42,18.4595229,18.483116319444445,3.5067578125,0.08638888888888907,0.06240149377893519,1,0,0,0,0
43,18.564289600000002,18.586271701388892,3.5908203125,0.08406249999999993,0.06248104745370372,0,52,72,820,526
44,18.6625759,18.683404947916667,3.6745855034722217,0.08376519097222168,0.06253674768518519,1,0,0,0,0
