RoiNumber,ADCtime,RunTime,InhibitTime,InhibitTimeDiff,VolumeAnalyzed,IsZeroRoi,RoiHeight,RoiWidth,RoiX,RoiY
2,10.3516525,10.374661458333334,0.07445963541666667,0.07445963541666667,0.04291750759548611,0,44,80,932,350
3,10.4615687,10.485227864583333,0.15991753472222225,0.08545789930555558,0.04302212637442129,0,52,80,916,430
4,10.6144781,10.637894965277775,0.245078125,0.08516059027777775,0.0433034035011574,0,52,88,908,358
5,10.7238701,10.745627170138887,0.32888671875,0.08380859374999997,0.04340308521412036,0,44,72,924,270
6,10.8134702,10.835390625,0.4130946180555555,0.0842078993055555,0.043426233362268515,0,52,80,916,142
7,10.9004673,10.924010416666668,0.49943359375,0.08633897569444454,0.04343573676215278,0,60,80,932,270
8,10.9876004,11.010002170138891,0.5832465277777777,0.08381293402777773,0.04344481517650464,0,44,80,932,622
9,11.0933455,11.119448784722223,0.67107421875,0.0878276909722222,0.043534894024884266,0,52,72,948,830
10,11.205244,11.226788194444444,0.7557378472222223,0.08466362847222231,0.04362937644675925,0,44,80,916,278
11,11.3279683,11.350533854166667,0.8393033854166667,0.08356553819444446,0.04379679361979167,0,52,72,948,454
12,11.4395503,11.462506510416668,0.9249696180555556,0.08566623263888884,0.043906403718171304,0,44,72,940,310
13,11.5933972,11.615789930555556,1.0097026909722222,0.08473307291666665,0.044192030164930556,0,44,80,932,374
14,11.7007623,11.722454427083333,1.0927213541666667,0.08301866319444451,0.04429055447048611,0,60,80,924,646
15,11.7859134,11.80861328125,1.1773914930555556,0.08467013888888886,0.04429675745081019,0,60,72,940,638
16,11.9155058,11.936614583333334,1.2606770833333334,0.08328559027777782,0.044483072916666665,0,44,72,932,502
17,11.9997719,12.022923177083333,1.3459201388888888,0.08524305555555545,0.04448751265914352,0,52,72,924,502
18,12.089264300000002,12.108619791666667,1.4272265625,0.08130642361111118,0.04450580512152778,0,52,72,940,510
19,12.1952843,12.219236111111114,1.5124392361111112,0.08521267361111118,0.04461165364583334,0,52,80,932,470
20,12.3573528,12.3787109375,1.5955164930555557,0.08307725694444446,0.04492997685185185,0,60,72,956,766
21,12.4864345,12.511447482638891,1.6827517361111108,0.08723524305555519,0.04511956561053242,0,52,72,964,694
22,12.5921057,12.614574652777776,1.7690755208333333,0.08632378472222246,0.04518957971643518,0,44,80,932,262
23,12.695624,12.718296440972226,1.8526953125,0.08361979166666678,0.045273338035300946,0,52,80,924,414
24,12.7961469,12.818226996527779,1.9378537326388892,0.08515842013888908,0.04533488859953704,0,52,80,916,254
25,12.8986955,12.920516493055556,2.0206510416666665,0.08279730902777738,0.04541610604745371,0,52,80,924,606
26,13.0293736,13.053934461805556,2.106877170138889,0.08622612847222255,0.04561273871527778,0,52,80,924,566
27,13.939598199999999,13.962667100694444,2.942688802083333,0.835811631944444,0.04591657624421296,0,52,88,932,878
28,13.9855051,14.006317274305555,2.95359375,0.010904947916666963,0.04605301468460648,0,44,72,924,334
29,14.079089600000001,14.1009375,3.025661892361111,0.07206814236111114,0.046146981698495376,0,44,72,940,454
30,14.167171900000001,14.187986111111114,3.107771267361111,0.08210937499999993,0.046167561848958344,0,52,80,924,502
31,14.263339199999999,14.284576822916666,3.1894683159722224,0.08169704861111127,0.04622961877893518,0,52,80,916,310
32,14.394287799999999,14.417426215277779,3.2752300347222216,0.08576171874999927,0.04642581741898148,0,52,80,948,686
33,14.5094119,14.532836371527774,3.360779079861111,0.08554904513888939,0.04655023871527776,0,52,80,916,286
34,14.6055327,14.627191840277776,3.445184461805556,0.0844053819444448,0.04659169741030092,0,52,72,924,318
35,14.7081932,14.730062934027776,3.529704861111111,0.08452039930555522,0.04666815863715277,0,52,80,924,566
36,14.8861435,14.908263888888891,3.6135503472222217,0.08384548611111065,0.04706130642361113,0,44,80,932,470
37,14.997926699999999,15.020570746527778,3.697706163194444,0.08415581597222221,0.04717860243055556,0,44,80,916,454
38,15.0838761,15.106039496527776,3.7816948784722224,0.08398871527777851,0.04718476924189814,0,52,80,916,366
39,15.200454500000001,15.223882378472224,3.869296875,0.08760199652777745,0.04731077293113427,0,52,80,924,414
40,15.3457184,15.370963541666667,3.9576215277777784,0.08832465277777857,0.047555591724537036,0,52,80,940,798
41,15.4365348,15.459242621527777,4.0420941840277775,0.08447265624999911,0.047571451822916666,0,44,80,916,246
42,15.542646900000001,15.565245225694444,4.126286892361111,0.08419270833333314,0.047662326388888884,0,52,72,932,358
43,15.6514323,15.672183159722223,4.209194878472221,0.08290798611111061,0.04776245117187501,0,52,80,916,382
44,15.7632044,15.785314670138886,4.294060329861111,0.08486545138888957,0.047880226417824065,0,52,72,948,614
45,15.879465900000001,15.903563368055556,4.380789930555555,0.08672960069444446,0.04801155598958333,0,60,88,932,582
46,16.06583,16.088556857638892,4.46578125,0.08499131944444471,0.04842823169849539,0,52,88,932,614
47,16.2291197,16.2523828125,4.551868489583334,0.08608723958333364,0.04875214301215277,0,44,80,916,646
48,16.3193629,16.341818576388892,4.636762152777779,0.08489366319444525,0.04877106843171297,0,52,88,924,470
49,16.4629301,16.486803385416668,4.723723958333333,0.08696180555555433,0.04901283094618056,0,52,80,948,646
50,16.5538134,16.57677734375,4.8093489583333335,0.08562500000000028,0.04903095160590277,0,60,72,956,574
51,16.661928699999997,16.68347222222222,4.8931271701388885,0.083778211805555,0.04912643771701388,0,44,72,932,310
52,16.7490512,16.771673177083333,4.977651909722222,0.08452473958333329,0.049141755280671294,0,60,80,932,838
53,17.0272468,17.050249565972226,5.061707899305556,0.0840559895833346,0.04995225694444446,0,52,72,956,782
54,17.217968799999998,17.241868489583332,5.1481705729166665,0.08646267361111004,0.050390407986111115,0,52,72,932,518
55,17.309305300000002,17.333203125,5.235184461805557,0.08701388888889028,0.05040841109664352,0,52,72,964,742
56,17.3950885,17.417591145833335,5.3182421875,0.08305772569444336,0.05041395399305556,0,44,80,932,566
57,17.491111800000002,17.512371961805556,5.400314670138888,0.08207248263888811,0.05046690538194445,0,60,72,956,878
58,17.638694899999994,17.662725694444443,5.486950954861111,0.08663628472222307,0.05073239474826388,0,52,80,924,342
59,17.7325625,17.75427734375,5.5715559895833335,0.08460503472222225,0.050761338975694445,0,52,72,940,470
60,17.8234998,17.846050347222217,5.65546875,0.08391276041666629,0.050794089988425904,0,52,88,916,462
61,17.929491900000006,17.951501736111116,5.739379340277778,0.08391059027777814,0.05088384331597224,0,52,80,932,294
62,18.119187600000004,18.143359375,5.825282118055554,0.08590277777777633,0.05132532190393519,0,52,72,924,398
63,18.209997100000002,18.23097005208333,5.908502604166666,0.0832204861111121,0.05134361436631942,0,44,80,908,366
64,18.357394600000003,18.380334201388887,5.992853732638888,0.08435112847222204,0.051614501953124996,0,44,80,924,646
65,18.452362,18.47283203125,6.075286458333332,0.08243272569444393,0.05165643988715278,0,44,72,916,230
66,18.567832199999998,18.5924609375,6.160759548611112,0.08547309027777938,0.05179875578703704,0,52,80,932,446
67,18.6590103,18.6815234375,6.244889322916666,0.08412977430555468,0.051819308810763895,0,52,80,924,446
68,18.7585121,18.788778211805557,6.3354210069444425,0.09053168402777612,0.051888988353587975,0,52,72,940,542
69,18.8894292,18.9105859375,6.4194596354166675,0.08403862847222499,0.052046359592013876,0,52,80,916,358
70,18.981464000000003,19.005523003472227,6.505941840277778,0.08648220486111047,0.05208158817997687,0,52,80,916,262
71,19.1089281,19.131263020833334,6.590308159722222,0.0843663194444444,0.05225397858796296,0,52,80,940,718
72,19.2373155,19.260240885416668,6.676508246527778,0.08620008680555546,0.052432219328703705,0,52,80,908,334
73,19.4015664,19.42553819444445,6.763107638888888,0.08659939236111036,0.05276012731481484,0,44,80,940,430
74,19.505433899999996,19.528114149305555,6.848595920138888,0.08548828124999996,0.05283132595486111,0,52,80,940,558
75,19.63678,19.660190972222217,6.934867621527778,0.08627170138889007,0.053022180627893496,0,52,80,948,758
